"taskOrder"	"JobNo"	"EmpNo"	"TransDate"	"Hours"
"1239"	"Bravo"	"Bravo Task 1"	"582339"	"2018-06"	2.5
"1240"	"Bravo"	"Bravo Task 1"	"582850"	"2018-05"	3
"1241"	"Bravo"	"Bravo Task 1"	"582850"	"2018-06"	7
"1242"	"Bravo"	"Bravo Task 1"	"582994"	"2018-01"	126.5
"1243"	"Bravo"	"Bravo Task 1"	"582994"	"2018-02"	110
"1244"	"Bravo"	"Bravo Task 1"	"582994"	"2018-03"	134
"1245"	"Bravo"	"Bravo Task 1"	"582994"	"2018-04"	120
"1246"	"Bravo"	"Bravo Task 1"	"582994"	"2018-05"	162
"1247"	"Bravo"	"Bravo Task 1"	"582994"	"2018-06"	147
"1248"	"Bravo"	"Bravo Task 1"	"582994"	"2018-07"	144.5
"1249"	"Bravo"	"Bravo Task 1"	"582994"	"2018-08"	110
"1250"	"Bravo"	"Bravo Task 1"	"582994"	"2018-09"	122.5
"1251"	"Bravo"	"Bravo Task 1"	"582994"	"2018-10"	98
"1252"	"Bravo"	"Bravo Task 1"	"582994"	"2018-11"	117.5
"1253"	"Bravo"	"Bravo Task 1"	"582994"	"2018-12"	129
"1254"	"Bravo"	"Bravo Task 1"	"582994"	"2019-01"	4
"1255"	"Bravo"	"Bravo Task 1"	"584060"	"2018-01"	112.5
"1256"	"Bravo"	"Bravo Task 1"	"584060"	"2018-02"	72
"1257"	"Bravo"	"Bravo Task 1"	"584060"	"2018-03"	88.5
"1258"	"Bravo"	"Bravo Task 1"	"584060"	"2018-04"	45
"1259"	"Bravo"	"Bravo Task 1"	"584060"	"2018-05"	6.5
"1260"	"Bravo"	"Bravo Task 1"	"584611"	"2018-04"	3.5
"1261"	"Bravo"	"Bravo Task 1"	"584611"	"2018-07"	6.5
"1262"	"Bravo"	"Bravo Task 1"	"584611"	"2018-08"	1
"1263"	"Bravo"	"Bravo Task 1"	"584611"	"2018-10"	3
"1264"	"Bravo"	"Bravo Task 1"	"585044"	"2018-05"	88
"1265"	"Bravo"	"Bravo Task 1"	"585044"	"2018-06"	159
"1266"	"Bravo"	"Bravo Task 1"	"585044"	"2018-07"	160
"1267"	"Bravo"	"Bravo Task 1"	"585044"	"2018-08"	176
"1268"	"Bravo"	"Bravo Task 1"	"585044"	"2018-09"	90
"1269"	"Bravo"	"Bravo Task 1"	"585044"	"2018-10"	173
"1270"	"Bravo"	"Bravo Task 1"	"585271"	"2018-09"	4
"1271"	"Bravo"	"Bravo Task 1"	"585271"	"2018-10"	91.5
"1272"	"Bravo"	"Bravo Task 1"	"585271"	"2018-11"	72.5
"1273"	"Bravo"	"Bravo Task 1"	"585271"	"2018-12"	75
"1274"	"Bravo"	"Bravo Task 1"	"585271"	"2019-01"	4
"1275"	"Bravo"	"Bravo Task 1"	"585672"	"2018-06"	28
"1276"	"Bravo"	"Bravo Task 1"	"586349"	"2018-12"	4
"1277"	"Bravo"	"Bravo Task 1"	"586791"	"2018-03"	30
"1278"	"Bravo"	"Bravo Task 1"	"586791"	"2018-04"	12
"1279"	"Bravo"	"Bravo Task 1"	"586932"	"2018-01"	2
"1280"	"Bravo"	"Bravo Task 1"	"586932"	"2018-07"	8
"1281"	"Bravo"	"Bravo Task 1"	"586932"	"2018-08"	6
"1282"	"Bravo"	"Bravo Task 1"	"586932"	"2018-09"	6
"1283"	"Bravo"	"Bravo Task 1"	"586932"	"2018-11"	11
"1284"	"Bravo"	"Bravo Task 1"	"587199"	"2018-11"	2
"1285"	"Bravo"	"Bravo Task 1"	"587199"	"2018-12"	2
"1286"	"Bravo"	"Bravo Task 1"	"587290"	"2018-01"	19.25
"1287"	"Bravo"	"Bravo Task 1"	"587290"	"2018-02"	36
"1288"	"Bravo"	"Bravo Task 1"	"587290"	"2018-03"	66.5
"1289"	"Bravo"	"Bravo Task 1"	"587290"	"2018-04"	64
"1290"	"Bravo"	"Bravo Task 1"	"587290"	"2018-05"	86
"1291"	"Bravo"	"Bravo Task 1"	"587290"	"2018-06"	89
"1292"	"Bravo"	"Bravo Task 1"	"587290"	"2018-07"	66.25
"1293"	"Bravo"	"Bravo Task 1"	"587290"	"2018-08"	37.5
"1294"	"Bravo"	"Bravo Task 1"	"587290"	"2018-09"	35.75
"1295"	"Bravo"	"Bravo Task 1"	"587290"	"2018-10"	64.25
"1296"	"Bravo"	"Bravo Task 1"	"587290"	"2018-11"	96
"1297"	"Bravo"	"Bravo Task 1"	"587290"	"2018-12"	91.25
"1298"	"Bravo"	"Bravo Task 1"	"587290"	"2019-01"	4
"1299"	"Bravo"	"Bravo Task 1"	"587515"	"2018-06"	28
"1300"	"Bravo"	"Bravo Task 1"	"588509"	"2018-02"	46
"1301"	"Bravo"	"Bravo Task 1"	"588509"	"2018-03"	44
"1302"	"Bravo"	"Bravo Task 1"	"588509"	"2018-05"	72.5
"1303"	"Bravo"	"Bravo Task 1"	"588509"	"2018-06"	84
"1304"	"Bravo"	"Bravo Task 1"	"588509"	"2018-07"	119.25
"1305"	"Bravo"	"Bravo Task 1"	"588509"	"2018-08"	92
"1306"	"Bravo"	"Bravo Task 1"	"588509"	"2018-09"	82.75
"1307"	"Bravo"	"Bravo Task 1"	"588509"	"2018-10"	36.5
"1308"	"Bravo"	"Bravo Task 1"	"589168"	"2018-02"	7.25
"1309"	"Bravo"	"Bravo Task 1"	"589352"	"2018-02"	7
"1310"	"Bravo"	"Bravo Task 1"	"589352"	"2018-03"	12.5
"1311"	"Bravo"	"Bravo Task 1"	"589352"	"2018-04"	21
"1312"	"Bravo"	"Bravo Task 1"	"589352"	"2018-05"	9
"1313"	"Bravo"	"Bravo Task 1"	"589352"	"2018-06"	15
"1314"	"Bravo"	"Bravo Task 1"	"589352"	"2018-07"	14
"1315"	"Bravo"	"Bravo Task 1"	"589352"	"2018-08"	9
"1316"	"Bravo"	"Bravo Task 1"	"589352"	"2018-09"	9.5
"1317"	"Bravo"	"Bravo Task 1"	"589352"	"2018-10"	5
"1318"	"Bravo"	"Bravo Task 1"	"589525"	"2018-01"	2
"1319"	"Bravo"	"Bravo Task 1"	"589525"	"2018-02"	27
"1320"	"Bravo"	"Bravo Task 1"	"589525"	"2018-03"	20
"1321"	"Bravo"	"Bravo Task 1"	"589525"	"2018-04"	21
"1322"	"Bravo"	"Bravo Task 1"	"589525"	"2018-05"	35
"1323"	"Bravo"	"Bravo Task 1"	"589525"	"2018-06"	33.5
"1324"	"Bravo"	"Bravo Task 1"	"589525"	"2018-07"	33.5
"1325"	"Bravo"	"Bravo Task 1"	"589525"	"2018-08"	52.75
"1326"	"Bravo"	"Bravo Task 1"	"589525"	"2018-09"	30.5
"1327"	"Bravo"	"Bravo Task 1"	"589525"	"2018-10"	36
"1328"	"Bravo"	"Bravo Task 1"	"589525"	"2018-11"	32
"1329"	"Bravo"	"Bravo Task 1"	"589525"	"2018-12"	44
"1330"	"Bravo"	"Bravo Task 1"	"589525"	"2019-01"	1.5
"1331"	"Bravo"	"Bravo Task 1"	"589679"	"2018-04"	30
"1332"	"Bravo"	"Bravo Task 1"	"589679"	"2018-05"	35
"1333"	"Bravo"	"Bravo Task 1"	"589679"	"2018-06"	33.5
"1334"	"Bravo"	"Bravo Task 1"	"589679"	"2018-07"	60
"1335"	"Bravo"	"Bravo Task 1"	"589679"	"2018-08"	68
"1336"	"Bravo"	"Bravo Task 1"	"589679"	"2018-09"	30.5
"1337"	"Bravo"	"Bravo Task 1"	"589679"	"2018-11"	32
"1338"	"Bravo"	"Bravo Task 1"	"589679"	"2018-12"	32
"1339"	"Bravo"	"Bravo Task 1"	"589679"	"2019-01"	1.5
"1340"	"Bravo"	"Bravo Task 1"	"589738"	"2018-07"	54
"1341"	"Bravo"	"Bravo Task 1"	"589738"	"2018-09"	5
"1342"	"Bravo"	"Bravo Task 1"	"589738"	"2018-10"	44
"1343"	"Bravo"	"Bravo Task 1"	"589741"	"2018-09"	35
"1344"	"Bravo"	"Bravo Task 1"	"590179"	"2018-02"	37.5
"1345"	"Bravo"	"Bravo Task 1"	"590179"	"2018-05"	90
"1346"	"Bravo"	"Bravo Task 1"	"590179"	"2018-06"	140
"1347"	"Bravo"	"Bravo Task 1"	"590179"	"2018-07"	133
"1348"	"Bravo"	"Bravo Task 1"	"590179"	"2018-08"	61.5
"1349"	"Bravo"	"Bravo Task 1"	"590179"	"2018-09"	18.25
"1350"	"Bravo"	"Bravo Task 1"	"590179"	"2018-10"	4
"1351"	"Bravo"	"Bravo Task 1"	"590191"	"2018-01"	2
"1352"	"Bravo"	"Bravo Task 1"	"590191"	"2018-02"	110
"1353"	"Bravo"	"Bravo Task 1"	"590191"	"2018-03"	35
"1354"	"Bravo"	"Bravo Task 1"	"590191"	"2018-04"	1
"1355"	"Bravo"	"Bravo Task 1"	"590363"	"2018-11"	8
"1356"	"Bravo"	"Bravo Task 1"	"590662"	"2018-01"	81
"1357"	"Bravo"	"Bravo Task 1"	"590662"	"2018-02"	90.5
"1358"	"Bravo"	"Bravo Task 1"	"590662"	"2018-03"	116
"1359"	"Bravo"	"Bravo Task 1"	"590662"	"2018-04"	114.5
"1360"	"Bravo"	"Bravo Task 1"	"590662"	"2018-05"	145
"1361"	"Bravo"	"Bravo Task 1"	"590662"	"2018-06"	160
"1362"	"Bravo"	"Bravo Task 1"	"590662"	"2018-07"	164
"1363"	"Bravo"	"Bravo Task 1"	"590662"	"2018-08"	138
"1364"	"Bravo"	"Bravo Task 1"	"590662"	"2018-09"	126
"1365"	"Bravo"	"Bravo Task 1"	"590662"	"2018-10"	169
"1366"	"Bravo"	"Bravo Task 1"	"590662"	"2018-11"	118
"1367"	"Bravo"	"Bravo Task 1"	"590662"	"2018-12"	104
"1368"	"Bravo"	"Bravo Task 1"	"590662"	"2019-01"	4
"1369"	"Bravo"	"Bravo Task 1"	"590777"	"2018-01"	64
"1370"	"Bravo"	"Bravo Task 1"	"590777"	"2018-02"	8
"1371"	"Bravo"	"Bravo Task 1"	"590777"	"2018-03"	64
"1372"	"Bravo"	"Bravo Task 1"	"590804"	"2018-04"	42
"1373"	"Bravo"	"Bravo Task 1"	"590869"	"2018-02"	1.25
"1374"	"Bravo"	"Bravo Task 1"	"591083"	"2018-02"	55.75
"1375"	"Bravo"	"Bravo Task 1"	"591083"	"2018-03"	111
"1376"	"Bravo"	"Bravo Task 1"	"591083"	"2018-04"	98
"1377"	"Bravo"	"Bravo Task 1"	"591083"	"2018-05"	132
"1378"	"Bravo"	"Bravo Task 1"	"591083"	"2018-06"	126
"1379"	"Bravo"	"Bravo Task 1"	"591083"	"2018-07"	118
"1380"	"Bravo"	"Bravo Task 1"	"591083"	"2018-08"	135
"1381"	"Bravo"	"Bravo Task 1"	"591083"	"2018-09"	101
"1382"	"Bravo"	"Bravo Task 1"	"591083"	"2018-10"	18
"1383"	"Bravo"	"Bravo Task 1"	"591253"	"2018-12"	18.25
"1384"	"Bravo"	"Bravo Task 1"	"591548"	"2018-11"	30
"1385"	"Bravo"	"Bravo Task 1"	"591548"	"2018-12"	35
"1386"	"Bravo"	"Bravo Task 1"	"591974"	"2018-01"	82.5
"1387"	"Bravo"	"Bravo Task 1"	"591974"	"2018-02"	91
"1388"	"Bravo"	"Bravo Task 1"	"591974"	"2018-03"	86
"1389"	"Bravo"	"Bravo Task 1"	"591974"	"2018-04"	48
"1390"	"Bravo"	"Bravo Task 1"	"591974"	"2018-05"	8.5
"1391"	"Bravo"	"Bravo Task 1"	"591974"	"2018-06"	8
"1392"	"Bravo"	"Bravo Task 1"	"591974"	"2018-07"	8
"1393"	"Bravo"	"Bravo Task 1"	"591974"	"2018-08"	8
"1394"	"Bravo"	"Bravo Task 1"	"591974"	"2018-09"	4
"1395"	"Bravo"	"Bravo Task 1"	"592220"	"2018-03"	3.75
"1396"	"Bravo"	"Bravo Task 1"	"592838"	"2018-05"	1
"1397"	"Bravo"	"Bravo Task 1"	"592838"	"2018-06"	12
"1398"	"Bravo"	"Bravo Task 1"	"592838"	"2018-07"	4
"1399"	"Bravo"	"Bravo Task 1"	"592838"	"2018-08"	4
"1400"	"Bravo"	"Bravo Task 1"	"592981"	"2018-11"	1
"1401"	"Bravo"	"Bravo Task 1"	"593589"	"2018-02"	9
"1402"	"Bravo"	"Bravo Task 1"	"593589"	"2018-03"	5.5
"1403"	"Bravo"	"Bravo Task 1"	"593942"	"2018-02"	16
"1404"	"Bravo"	"Bravo Task 1"	"593942"	"2018-03"	86
"1405"	"Bravo"	"Bravo Task 1"	"593942"	"2018-04"	118
"1406"	"Bravo"	"Bravo Task 1"	"593942"	"2018-05"	143
"1407"	"Bravo"	"Bravo Task 1"	"593942"	"2018-06"	41
"1408"	"Bravo"	"Bravo Task 1"	"593942"	"2018-07"	43
"1409"	"Bravo"	"Bravo Task 1"	"593942"	"2018-08"	42
"1410"	"Bravo"	"Bravo Task 1"	"594822"	"2018-03"	19.5
"1411"	"Bravo"	"Bravo Task 1"	"594822"	"2018-04"	33
"1412"	"Bravo"	"Bravo Task 1"	"594822"	"2018-05"	35
"1413"	"Bravo"	"Bravo Task 1"	"594822"	"2018-06"	33.5
"1414"	"Bravo"	"Bravo Task 1"	"594822"	"2018-07"	32
"1415"	"Bravo"	"Bravo Task 1"	"594822"	"2018-08"	37
"1416"	"Bravo"	"Bravo Task 1"	"594822"	"2018-09"	30.5
"1417"	"Bravo"	"Bravo Task 1"	"594822"	"2018-10"	35
"1418"	"Bravo"	"Bravo Task 1"	"594822"	"2018-11"	31.5
"1419"	"Bravo"	"Bravo Task 1"	"594822"	"2018-12"	27
"1420"	"Bravo"	"Bravo Task 1"	"594822"	"2019-01"	1.5
"1421"	"Bravo"	"Bravo Task 1"	"594965"	"2018-02"	10
"1422"	"Bravo"	"Bravo Task 1"	"594965"	"2018-03"	9
"1423"	"Bravo"	"Bravo Task 1"	"594965"	"2018-05"	13
"1424"	"Bravo"	"Bravo Task 1"	"594965"	"2018-06"	1
"1425"	"Bravo"	"Bravo Task 1"	"595312"	"2018-09"	7
"1426"	"Bravo"	"Bravo Task 1"	"595312"	"2018-10"	8.5
"1427"	"Bravo"	"Bravo Task 1"	"595518"	"2018-12"	24
"1428"	"Bravo"	"Bravo Task 1"	"595518"	"2019-01"	8
"1429"	"Bravo"	"Bravo Task 1"	"595845"	"2018-12"	9.75
"1430"	"Bravo"	"Bravo Task 1"	"595900"	"2018-03"	35
"1431"	"Bravo"	"Bravo Task 1"	"595900"	"2018-04"	10
"1432"	"Bravo"	"Bravo Task 1"	"595900"	"2018-05"	36
"1433"	"Bravo"	"Bravo Task 1"	"595900"	"2018-06"	33.5
"1434"	"Bravo"	"Bravo Task 1"	"595900"	"2018-07"	27
"1435"	"Bravo"	"Bravo Task 1"	"595900"	"2018-08"	60
"1436"	"Bravo"	"Bravo Task 1"	"595900"	"2018-09"	30.5
"1437"	"Bravo"	"Bravo Task 1"	"595900"	"2018-10"	33
"1438"	"Bravo"	"Bravo Task 1"	"595900"	"2018-11"	44
"1439"	"Bravo"	"Bravo Task 1"	"595900"	"2018-12"	57
"1440"	"Bravo"	"Bravo Task 1"	"595900"	"2019-01"	1.5
"1441"	"Bravo"	"Bravo Task 1"	"596527"	"2018-07"	18
"1442"	"Bravo"	"Bravo Task 1"	"596696"	"2018-07"	40
"1443"	"Bravo"	"Bravo Task 1"	"596696"	"2018-08"	8
"1444"	"Bravo"	"Bravo Task 1"	"596696"	"2018-09"	8
"1445"	"Bravo"	"Bravo Task 1"	"596696"	"2018-11"	5
"1446"	"Bravo"	"Bravo Task 1"	"596696"	"2018-12"	4
"1447"	"Bravo"	"Bravo Task 1"	"598548"	"2018-10"	64
"1448"	"Bravo"	"Bravo Task 1"	"598548"	"2018-11"	160
"1449"	"Bravo"	"Bravo Task 1"	"598548"	"2018-12"	240
"1450"	"Bravo"	"Bravo Task 1"	"598548"	"2019-01"	8
"1451"	"Bravo"	"Bravo Task 1"	"599323"	"2018-12"	150
"1452"	"Bravo"	"Bravo Task 1"	"599323"	"2019-01"	6.5
"1453"	"Bravo"	"Bravo Task 1"	"599661"	"2018-09"	152
"1454"	"Bravo"	"Bravo Task 1"	"599661"	"2018-10"	160
"1455"	"Bravo"	"Bravo Task 1"	"599661"	"2018-11"	151
"1456"	"Bravo"	"Bravo Task 1"	"599661"	"2018-12"	62
"1457"	"Bravo"	"Bravo Task 1"	"599661"	"2019-01"	80
"1458"	"Bravo"	"Bravo Task 1"	"599866"	"2018-10"	44
"1459"	"Bravo"	"Bravo Task 1"	"599866"	"2018-11"	40
"1460"	"Bravo"	"Bravo Task 1"	"599866"	"2018-12"	20
"1461"	"Bravo"	"Bravo Task 1"	"599866"	"2019-01"	2
"1462"	"Bravo"	"Bravo Task 1"	"599940"	"2018-11"	22
"1463"	"Bravo"	"Bravo Task 1"	"599940"	"2018-12"	7.5
"1464"	"Bravo"	"Bravo Task 1"	"600027"	"2018-09"	85.75
"1465"	"Bravo"	"Bravo Task 1"	"600027"	"2018-10"	158.5
"1466"	"Bravo"	"Bravo Task 1"	"600027"	"2018-11"	118
"1467"	"Bravo"	"Bravo Task 1"	"600027"	"2018-12"	197.25
"1468"	"Bravo"	"Bravo Task 1"	"600027"	"2019-01"	7.25
"1469"	"Bravo"	"Bravo Task 1"	"600099"	"2018-09"	101
"1470"	"Bravo"	"Bravo Task 1"	"600099"	"2018-10"	88
"1471"	"Bravo"	"Bravo Task 1"	"600194"	"2018-11"	65.75
"1472"	"Bravo"	"Bravo Task 1"	"600194"	"2018-12"	100
"1473"	"Bravo"	"Bravo Task 1"	"600194"	"2019-01"	8
"1474"	"Bravo"	"Bravo Task 1"	"600867"	"2018-10"	62.75
"1475"	"Bravo"	"Bravo Task 1"	"600867"	"2018-11"	45
"1476"	"Bravo"	"Bravo Task 1"	"600867"	"2018-12"	130
"1477"	"Bravo"	"Bravo Task 1"	"600867"	"2019-01"	4
"1478"	"Bravo"	"Bravo Task 1"	"600868"	"2018-10"	8
"1479"	"Bravo"	"Bravo Task 1"	"600868"	"2018-11"	128.5
"1480"	"Bravo"	"Bravo Task 1"	"600868"	"2018-12"	109.5
"1481"	"Bravo"	"Bravo Task 1"	"600868"	"2019-01"	7.5
"1482"	"Bravo"	"Bravo Task 1"	"600958"	"2018-12"	7.5
"1483"	"Bravo"	"Bravo Task 1"	"601549"	"2018-11"	12
"1484"	"Bravo"	"Bravo Task 1"	"601841"	"2018-12"	27
"1485"	"Bravo"	"Bravo Task 1"	"601939"	"2018-12"	9.5
"1486"	"Bravo"	"Bravo Task 1"	"703"	"2018-01"	1.5
"1487"	"Bravo"	"Bravo Task 1"	"703"	"2018-02"	4
"1488"	"Bravo"	"Bravo Task 2"	"500296"	"2018-01"	27
"1489"	"Bravo"	"Bravo Task 2"	"500296"	"2018-02"	17.25
"1490"	"Bravo"	"Bravo Task 2"	"500296"	"2018-03"	9.75
"1491"	"Bravo"	"Bravo Task 2"	"503116"	"2018-02"	7
"1492"	"Bravo"	"Bravo Task 2"	"503116"	"2018-03"	10
"1493"	"Bravo"	"Bravo Task 2"	"503116"	"2018-04"	5
"1494"	"Bravo"	"Bravo Task 2"	"503116"	"2018-05"	5
"1495"	"Bravo"	"Bravo Task 2"	"503116"	"2018-06"	5
"1496"	"Bravo"	"Bravo Task 2"	"503116"	"2018-07"	4.5
"1497"	"Bravo"	"Bravo Task 2"	"503116"	"2018-08"	3.5
"1498"	"Bravo"	"Bravo Task 2"	"503116"	"2018-09"	3.5
"1499"	"Bravo"	"Bravo Task 2"	"503116"	"2018-10"	5
"1500"	"Bravo"	"Bravo Task 2"	"503116"	"2018-11"	5
"1501"	"Bravo"	"Bravo Task 2"	"503116"	"2018-12"	1
"1502"	"Bravo"	"Bravo Task 2"	"503116"	"2019-01"	1
"1503"	"Bravo"	"Bravo Task 2"	"505564"	"2018-02"	1.5
"1504"	"Bravo"	"Bravo Task 2"	"505564"	"2018-03"	21
"1505"	"Bravo"	"Bravo Task 2"	"505564"	"2018-05"	28.5
"1506"	"Bravo"	"Bravo Task 2"	"505564"	"2018-11"	15
"1507"	"Bravo"	"Bravo Task 2"	"505564"	"2019-01"	1
"1508"	"Bravo"	"Bravo Task 2"	"511852"	"2018-01"	7
"1509"	"Bravo"	"Bravo Task 2"	"511852"	"2018-02"	38
"1510"	"Bravo"	"Bravo Task 2"	"511852"	"2018-03"	44
"1511"	"Bravo"	"Bravo Task 2"	"511852"	"2018-04"	65
"1512"	"Bravo"	"Bravo Task 2"	"511852"	"2018-05"	64
"1513"	"Bravo"	"Bravo Task 2"	"511852"	"2018-06"	30
"1514"	"Bravo"	"Bravo Task 2"	"511852"	"2018-07"	86
"1515"	"Bravo"	"Bravo Task 2"	"511852"	"2018-08"	60
"1516"	"Bravo"	"Bravo Task 2"	"511852"	"2018-09"	24
"1517"	"Bravo"	"Bravo Task 2"	"514390"	"2018-10"	100
"1518"	"Bravo"	"Bravo Task 2"	"514390"	"2018-11"	41.5
"1519"	"Bravo"	"Bravo Task 2"	"514390"	"2019-01"	4
"1520"	"Bravo"	"Bravo Task 2"	"520635"	"2018-01"	82.5
"1521"	"Bravo"	"Bravo Task 2"	"520635"	"2018-02"	16.5
"1522"	"Bravo"	"Bravo Task 2"	"520635"	"2018-03"	52.5
"1523"	"Bravo"	"Bravo Task 2"	"520635"	"2018-04"	51
"1524"	"Bravo"	"Bravo Task 2"	"520635"	"2018-05"	98.5
"1525"	"Bravo"	"Bravo Task 2"	"520635"	"2018-06"	84
"1526"	"Bravo"	"Bravo Task 2"	"520635"	"2018-07"	84
"1527"	"Bravo"	"Bravo Task 2"	"520635"	"2018-08"	85.5
"1528"	"Bravo"	"Bravo Task 2"	"520635"	"2018-09"	83
"1529"	"Bravo"	"Bravo Task 2"	"520635"	"2018-10"	119
"1530"	"Bravo"	"Bravo Task 2"	"520635"	"2018-11"	90.5
"1531"	"Bravo"	"Bravo Task 2"	"520635"	"2018-12"	96
"1532"	"Bravo"	"Bravo Task 2"	"520635"	"2019-01"	6
"1533"	"Bravo"	"Bravo Task 2"	"522544"	"2018-10"	15
"1534"	"Bravo"	"Bravo Task 2"	"522544"	"2018-11"	47.75
"1535"	"Bravo"	"Bravo Task 2"	"522544"	"2018-12"	50.75
"1536"	"Bravo"	"Bravo Task 2"	"522544"	"2019-01"	6
"1537"	"Bravo"	"Bravo Task 2"	"523279"	"2018-01"	74.5
"1538"	"Bravo"	"Bravo Task 2"	"523279"	"2018-02"	10.5
"1539"	"Bravo"	"Bravo Task 2"	"523279"	"2018-03"	32
"1540"	"Bravo"	"Bravo Task 2"	"523279"	"2018-04"	75.5
"1541"	"Bravo"	"Bravo Task 2"	"523279"	"2018-05"	39.5
"1542"	"Bravo"	"Bravo Task 2"	"523279"	"2018-06"	43
"1543"	"Bravo"	"Bravo Task 2"	"523279"	"2018-07"	46
"1544"	"Bravo"	"Bravo Task 2"	"523279"	"2018-08"	43
"1545"	"Bravo"	"Bravo Task 2"	"523279"	"2018-09"	75.5
"1546"	"Bravo"	"Bravo Task 2"	"523279"	"2018-10"	47.5
"1547"	"Bravo"	"Bravo Task 2"	"523279"	"2018-11"	151
"1548"	"Bravo"	"Bravo Task 2"	"523279"	"2018-12"	56.5
"1549"	"Bravo"	"Bravo Task 2"	"523279"	"2019-01"	3.5
"1550"	"Bravo"	"Bravo Task 2"	"524662"	"2018-03"	112
"1551"	"Bravo"	"Bravo Task 2"	"524662"	"2018-04"	168
"1552"	"Bravo"	"Bravo Task 2"	"524662"	"2018-05"	152
"1553"	"Bravo"	"Bravo Task 2"	"524662"	"2018-06"	144
"1554"	"Bravo"	"Bravo Task 2"	"524662"	"2018-07"	144
"1555"	"Bravo"	"Bravo Task 2"	"524662"	"2018-08"	168
"1556"	"Bravo"	"Bravo Task 2"	"524662"	"2018-09"	144
"1557"	"Bravo"	"Bravo Task 2"	"524662"	"2018-10"	168
"1558"	"Bravo"	"Bravo Task 2"	"524662"	"2018-11"	136
"1559"	"Bravo"	"Bravo Task 2"	"524662"	"2018-12"	128
"1560"	"Bravo"	"Bravo Task 2"	"524662"	"2019-01"	8
"1561"	"Bravo"	"Bravo Task 2"	"524673"	"2018-03"	76
"1562"	"Bravo"	"Bravo Task 2"	"524673"	"2018-04"	40
"1563"	"Bravo"	"Bravo Task 2"	"524759"	"2018-01"	42
"1564"	"Bravo"	"Bravo Task 2"	"524759"	"2018-02"	119
"1565"	"Bravo"	"Bravo Task 2"	"524759"	"2018-03"	73
"1566"	"Bravo"	"Bravo Task 2"	"524759"	"2018-04"	81
"1567"	"Bravo"	"Bravo Task 2"	"524759"	"2018-05"	131
"1568"	"Bravo"	"Bravo Task 2"	"524759"	"2018-06"	115
"1569"	"Bravo"	"Bravo Task 2"	"524759"	"2018-07"	129
"1570"	"Bravo"	"Bravo Task 2"	"524759"	"2018-08"	120
"1571"	"Bravo"	"Bravo Task 2"	"524759"	"2018-09"	75.5
"1572"	"Bravo"	"Bravo Task 2"	"524759"	"2018-10"	132.5
"1573"	"Bravo"	"Bravo Task 2"	"524759"	"2018-11"	67
"1574"	"Bravo"	"Bravo Task 2"	"524759"	"2018-12"	78
"1575"	"Bravo"	"Bravo Task 2"	"524759"	"2019-01"	3
"1576"	"Bravo"	"Bravo Task 2"	"526270"	"2018-01"	39
"1577"	"Bravo"	"Bravo Task 2"	"527970"	"2018-01"	64
"1578"	"Bravo"	"Bravo Task 2"	"527970"	"2018-02"	58
"1579"	"Bravo"	"Bravo Task 2"	"527970"	"2018-03"	57.25
"1580"	"Bravo"	"Bravo Task 2"	"527970"	"2018-04"	28.25
"1581"	"Bravo"	"Bravo Task 2"	"527970"	"2018-05"	21.5
"1582"	"Bravo"	"Bravo Task 2"	"527970"	"2018-06"	17
"1583"	"Bravo"	"Bravo Task 2"	"527970"	"2018-07"	18
"1584"	"Bravo"	"Bravo Task 2"	"527970"	"2018-08"	7
"1585"	"Bravo"	"Bravo Task 2"	"527970"	"2018-09"	6.25
"1586"	"Bravo"	"Bravo Task 2"	"527970"	"2018-10"	11
"1587"	"Bravo"	"Bravo Task 2"	"527970"	"2018-11"	10.75
"1588"	"Bravo"	"Bravo Task 2"	"527970"	"2018-12"	7.25
"1589"	"Bravo"	"Bravo Task 2"	"531727"	"2018-10"	88
"1590"	"Bravo"	"Bravo Task 2"	"531727"	"2018-11"	78.25
"1591"	"Bravo"	"Bravo Task 2"	"531727"	"2018-12"	74
"1592"	"Bravo"	"Bravo Task 2"	"531727"	"2019-01"	4
"1593"	"Bravo"	"Bravo Task 2"	"535638"	"2018-02"	24
"1594"	"Bravo"	"Bravo Task 2"	"535638"	"2018-03"	104
"1595"	"Bravo"	"Bravo Task 2"	"535638"	"2018-06"	44
"1596"	"Bravo"	"Bravo Task 2"	"535638"	"2018-07"	97
"1597"	"Bravo"	"Bravo Task 2"	"535638"	"2018-08"	110
"1598"	"Bravo"	"Bravo Task 2"	"535638"	"2018-09"	57
"1599"	"Bravo"	"Bravo Task 2"	"535638"	"2018-10"	80
"1600"	"Bravo"	"Bravo Task 2"	"535638"	"2018-11"	68.5
"1601"	"Bravo"	"Bravo Task 2"	"535638"	"2018-12"	80
"1602"	"Bravo"	"Bravo Task 2"	"535638"	"2019-01"	4
"1603"	"Bravo"	"Bravo Task 2"	"537572"	"2018-02"	76
"1604"	"Bravo"	"Bravo Task 2"	"537572"	"2018-05"	91.5
"1605"	"Bravo"	"Bravo Task 2"	"537572"	"2018-06"	92
"1606"	"Bravo"	"Bravo Task 2"	"540321"	"2018-10"	78
"1607"	"Bravo"	"Bravo Task 2"	"540321"	"2018-12"	112
"1608"	"Bravo"	"Bravo Task 2"	"540321"	"2019-01"	8
"1609"	"Bravo"	"Bravo Task 2"	"540708"	"2018-01"	46.5
