"lineID"	"empID"	"hours"	"taskOrder"	"task"	"month"
"3455"	"D.BY.Task.1.LB.DEF.D.43574"	"500296"	"18"	"Delta"	"BY.Task.1"	"2019-04"
"3456"	"D.BY.Task.1.LB.DEF.D.43574"	"541513"	"70"	"Delta"	"BY.Task.1"	"2019-04"
"3457"	"D.BY.Task.1.LB.DEF.D.43574"	"602796"	"176"	"Delta"	"BY.Task.1"	"2019-04"
"3458"	"D.BY.Task.1.LB.DEF.D.43574"	"514131"	"176"	"Delta"	"BY.Task.1"	"2019-04"
"3459"	"D.BY.Task.1.LB.DEF.D.43574"	"599961"	"88"	"Delta"	"BY.Task.1"	"2019-04"
"3460"	"D.BY.Task.1.LB.DEF.D.43574"	"592288"	"88"	"Delta"	"BY.Task.1"	"2019-04"
"3461"	"D.BY.Task.1.LB.DEF.D.43574"	"550366"	"176"	"Delta"	"BY.Task.1"	"2019-04"
"3462"	"D.BY.Task.1.LB.DEF.D.43574"	"512887"	"126"	"Delta"	"BY.Task.1"	"2019-04"
"3463"	"D.BY.Task.1.LB.DEF.D.43574"	"600801"	"176"	"Delta"	"BY.Task.1"	"2019-04"
"3464"	"D.BY.Task.1.LB.DEF.D.43574"	"544818"	"44"	"Delta"	"BY.Task.1"	"2019-04"
"3465"	"D.BY.Task.1.LB.DEF.D.43574"	"587502"	"88"	"Delta"	"BY.Task.1"	"2019-04"
"3466"	"D.BY.Task.1.LB.DEF.D.43574"	"602753"	"88"	"Delta"	"BY.Task.1"	"2019-04"
"3467"	"D.BY.Task.1.LB.DEF.D.43574"	"601838"	"176"	"Delta"	"BY.Task.1"	"2019-04"
"3468"	"D.BY.Task.1.LB.DEF.D.43574"	"601926"	"44"	"Delta"	"BY.Task.1"	"2019-04"
"3469"	"D.BY.Task.1.LB.DEF.D.43574"	"D-T1-TBD7"	"9"	"Delta"	"BY.Task.1"	"2019-04"
"3470"	"D.BY.Task.1.LB.DEF.D.43574"	"588657"	"44"	"Delta"	"BY.Task.1"	"2019-04"
"3471"	"D.BY.Task.1.LB.DEF.D.43574"	"577147"	"123"	"Delta"	"BY.Task.1"	"2019-04"
"3472"	"D.BY.Task.1.LB.DEF.D.43574"	"602400"	"44"	"Delta"	"BY.Task.1"	"2019-04"
"3473"	"D.BY.Task.1.LB.DEF.D.43574"	"601939"	"176"	"Delta"	"BY.Task.1"	"2019-04"
"3474"	"D.BY.Task.1.LB.DEF.D.43574"	"527970"	"37"	"Delta"	"BY.Task.1"	"2019-04"
"3475"	"D.BY.Task.1.LB.DEF.D.43574"	"600883"	"176"	"Delta"	"BY.Task.1"	"2019-04"
"3476"	"D.BY.Task.1.LB.DEF.D.43574"	"576513"	"88"	"Delta"	"BY.Task.1"	"2019-04"
"3477"	"D.BY.Task.1.LB.DEF.D.43574"	"579341"	"176"	"Delta"	"BY.Task.1"	"2019-04"
"3478"	"D.BY.Task.1.LB.DEF.D.43574"	"559820"	"9"	"Delta"	"BY.Task.1"	"2019-04"
"3479"	"D.BY.Task.1.LB.DEF.D.43574"	"558031"	"176"	"Delta"	"BY.Task.1"	"2019-04"
"3480"	"D.BY.Task.1.LB.DEF.D.43574"	"506573"	"176"	"Delta"	"BY.Task.1"	"2019-04"
"3481"	"D.BY.Task.1.LB.DEF.D.43574"	"602338"	"44"	"Delta"	"BY.Task.1"	"2019-04"
"3482"	"D.BY.Task.1.LB.DEF.D.43574"	"590363"	"176"	"Delta"	"BY.Task.1"	"2019-04"
"3483"	"D.BY.Task.1.LB.DEF.D.43574"	"587290"	"176"	"Delta"	"BY.Task.1"	"2019-04"
"3484"	"D.BY.Task.1.LB.DEF.D.43574"	"528649"	"44"	"Delta"	"BY.Task.1"	"2019-04"
"3485"	"D.BY.Task.1.LB.DEF.D.43574"	"539420"	"176"	"Delta"	"BY.Task.1"	"2019-04"
"3486"	"D.BY.Task.1.LB.DEF.D.43574"	"595674"	"44"	"Delta"	"BY.Task.1"	"2019-04"
"3487"	"D.BY.Task.1.LB.DEF.D.43574"	"589661"	"176"	"Delta"	"BY.Task.1"	"2019-04"
"3488"	"D.BY.Task.1.LB.DEF.D.43574"	"524880"	"176"	"Delta"	"BY.Task.1"	"2019-04"
"3489"	"D.BY.Task.1.LB.DEF.D.43574"	"602040"	"176"	"Delta"	"BY.Task.1"	"2019-04"
"3490"	"D.BY.Task.1.LB.DEF.D.43574"	"505684"	"18"	"Delta"	"BY.Task.1"	"2019-04"
"3491"	"D.BY.Task.1.LB.DEF.D.43574"	"599866"	"44"	"Delta"	"BY.Task.1"	"2019-04"
"3492"	"D.BY.Task.1.LB.DEF.D.43574"	"511852"	"44"	"Delta"	"BY.Task.1"	"2019-04"
"3493"	"D.BY.Task.1.LB.DEF.D.43574"	"502317"	"44"	"Delta"	"BY.Task.1"	"2019-04"
"3494"	"D.BY.Task.1.LB.DEF.D.43574"	"538920"	"16"	"Delta"	"BY.Task.1"	"2019-04"
"3495"	"D.BY.Task.1.LB.DEF.D.43574"	"586415"	"176"	"Delta"	"BY.Task.1"	"2019-04"
"3496"	"D.BY.Task.1.LB.DEF.D.43574"	"510796"	"136"	"Delta"	"BY.Task.1"	"2019-04"
"3497"	"D.BY.Task.1.LB.DEF.D.43574"	"602234"	"176"	"Delta"	"BY.Task.1"	"2019-04"
"3498"	"D.BY.Task.1.LB.DEF.D.43574"	"591548"	"176"	"Delta"	"BY.Task.1"	"2019-04"
"3499"	"D.BY.Task.1.LB.DEF.D.43574"	"703"	"88"	"Delta"	"BY.Task.1"	"2019-04"
"3500"	"D.BY.Task.1.LB.DEF.D.43574"	"585672"	"8"	"Delta"	"BY.Task.1"	"2019-04"
"3501"	"D.BY.Task.1.LB.DEF.D.43574"	"551594"	"44"	"Delta"	"BY.Task.1"	"2019-04"
"3502"	"D.BY.Task.1.LB.DEF.D.43574"	"D-T1-TBD12"	"44"	"Delta"	"BY.Task.1"	"2019-04"
"3503"	"D.BY.Task.1.LB.DEF.D.43574"	"D-T1-TBD18"	"88"	"Delta"	"BY.Task.1"	"2019-04"
"3504"	"D.BY.Task.1.LB.DEF.D.43574"	"D-T1-TBD4-2"	"88"	"Delta"	"BY.Task.1"	"2019-04"
"3505"	"D.BY.Task.1.LB.DEF.D.43574"	"D-T1-TBD1-2"	"44"	"Delta"	"BY.Task.1"	"2019-04"
"3506"	"D.BY.Task.1.LB.DEF.D.43574"	"D-T1-TBD1-4"	"44"	"Delta"	"BY.Task.1"	"2019-04"
"3507"	"D.BY.Task.1.LB.DEF.D.43574"	"D-T1-TBD20"	"44"	"Delta"	"BY.Task.1"	"2019-04"
"3508"	"D.BY.Task.1.LB.DEF.D.43574"	"599683"	"88"	"Delta"	"BY.Task.1"	"2019-04"
"3509"	"D.BY.Task.1.LB.DEF.D.43574"	"585283"	"44"	"Delta"	"BY.Task.1"	"2019-04"
"3510"	"D.BY.Task.1.LB.DEF.D.43574"	"585921"	"44"	"Delta"	"BY.Task.1"	"2019-04"
"3511"	"D.BY.Task.1.LB.DEF.D.43574"	"600219"	"44"	"Delta"	"BY.Task.1"	"2019-04"
"3512"	"D.BY.Task.1.LB.DEF.D.43574"	"592541"	"9"	"Delta"	"BY.Task.1"	"2019-04"
"3513"	"D.BY.Task.1.LB.DEF.D.43574"	"601842"	"176"	"Delta"	"BY.Task.1"	"2019-04"
"3514"	"D.BY.Task.1.LB.DEF.D.43574"	"593286"	"176"	"Delta"	"BY.Task.1"	"2019-04"
"3515"	"D.BY.Task.1.LB.DEF.D.43574"	"582994"	"35"	"Delta"	"BY.Task.1"	"2019-04"
"3516"	"D.BY.Task.1.LB.DEF.D.43574"	"524136"	"176"	"Delta"	"BY.Task.1"	"2019-04"
"3517"	"D.BY.Task.1.LB.DEF.D.43574"	"601841"	"123"	"Delta"	"BY.Task.1"	"2019-04"
"3518"	"D.BY.Task.1.LB.DEF.D.43574"	"535831"	"132"	"Delta"	"BY.Task.1"	"2019-04"
"3519"	"D.BY.Task.1.LB.DEF.D.43574"	"602831"	"44"	"Delta"	"BY.Task.1"	"2019-04"
"3520"	"D.BY.Task.1.LB.DEF.D.43574"	"20726"	"176"	"Delta"	"BY.Task.1"	"2019-04"
"3521"	"D.BY.Task.1.LB.DEF.D.43574"	"D-T1-TBD13-6"	"9"	"Delta"	"BY.Task.1"	"2019-04"
"3522"	"D.BY.Task.1.LB.DEF.D.43574"	"D-T1-TBD9"	"176"	"Delta"	"BY.Task.1"	"2019-04"
"3523"	"D.BY.Task.1.LB.DEF.D.43574"	"540146"	"88"	"Delta"	"BY.Task.1"	"2019-04"
"3524"	"D.BY.Task.1.LB.DEF.D.43574"	"569738"	"44"	"Delta"	"BY.Task.1"	"2019-04"
"3525"	"D.BY.Task.1.LB.DEF.D.43574"	"527928"	"88"	"Delta"	"BY.Task.1"	"2019-04"
"3526"	"D.BY.Task.1.LB.DEF.D.43574"	"522544"	"44"	"Delta"	"BY.Task.1"	"2019-04"
"3527"	"D.BY.Task.1.LB.DEF.D.43574"	"552721"	"88"	"Delta"	"BY.Task.1"	"2019-04"
"3528"	"D.BY.Task.1.LB.DEF.D.43574"	"600363"	"44"	"Delta"	"BY.Task.1"	"2019-04"
"3529"	"D.BY.Task.1.LB.DEF.D.43574"	"601745"	"44"	"Delta"	"BY.Task.1"	"2019-04"
"3530"	"D.BY.Task.1.LB.DEF.D.43574"	"575139"	"88"	"Delta"	"BY.Task.1"	"2019-04"
"3531"	"D.BY.Task.1.LB.DEF.D.43574"	"579920"	"44"	"Delta"	"BY.Task.1"	"2019-04"
"3532"	"D.BY.Task.1.LB.DEF.D.43574"	"586791"	"44"	"Delta"	"BY.Task.1"	"2019-04"
"3533"	"D.BY.Task.1.LB.DEF.D.43604"	"500296"	"18"	"Delta"	"BY.Task.1"	"2019-05"
"3534"	"D.BY.Task.1.LB.DEF.D.43604"	"541513"	"70"	"Delta"	"BY.Task.1"	"2019-05"
"3535"	"D.BY.Task.1.LB.DEF.D.43604"	"602796"	"176"	"Delta"	"BY.Task.1"	"2019-05"
"3536"	"D.BY.Task.1.LB.DEF.D.43604"	"514131"	"176"	"Delta"	"BY.Task.1"	"2019-05"
"3537"	"D.BY.Task.1.LB.DEF.D.43604"	"599961"	"88"	"Delta"	"BY.Task.1"	"2019-05"
"3538"	"D.BY.Task.1.LB.DEF.D.43604"	"592288"	"88"	"Delta"	"BY.Task.1"	"2019-05"
"3539"	"D.BY.Task.1.LB.DEF.D.43604"	"550366"	"176"	"Delta"	"BY.Task.1"	"2019-05"
"3540"	"D.BY.Task.1.LB.DEF.D.43604"	"512887"	"126"	"Delta"	"BY.Task.1"	"2019-05"
"3541"	"D.BY.Task.1.LB.DEF.D.43604"	"600801"	"176"	"Delta"	"BY.Task.1"	"2019-05"
"3542"	"D.BY.Task.1.LB.DEF.D.43604"	"544818"	"44"	"Delta"	"BY.Task.1"	"2019-05"
"3543"	"D.BY.Task.1.LB.DEF.D.43604"	"587502"	"88"	"Delta"	"BY.Task.1"	"2019-05"
"3544"	"D.BY.Task.1.LB.DEF.D.43604"	"602753"	"88"	"Delta"	"BY.Task.1"	"2019-05"
"3545"	"D.BY.Task.1.LB.DEF.D.43604"	"601838"	"176"	"Delta"	"BY.Task.1"	"2019-05"
"3546"	"D.BY.Task.1.LB.DEF.D.43604"	"601926"	"44"	"Delta"	"BY.Task.1"	"2019-05"
"3547"	"D.BY.Task.1.LB.DEF.D.43604"	"D-T1-TBD7"	"9"	"Delta"	"BY.Task.1"	"2019-05"
"3548"	"D.BY.Task.1.LB.DEF.D.43604"	"588657"	"44"	"Delta"	"BY.Task.1"	"2019-05"
"3549"	"D.BY.Task.1.LB.DEF.D.43604"	"602400"	"44"	"Delta"	"BY.Task.1"	"2019-05"
"3550"	"D.BY.Task.1.LB.DEF.D.43604"	"601939"	"176"	"Delta"	"BY.Task.1"	"2019-05"
"3551"	"D.BY.Task.1.LB.DEF.D.43604"	"527970"	"37"	"Delta"	"BY.Task.1"	"2019-05"
"3552"	"D.BY.Task.1.LB.DEF.D.43604"	"600883"	"176"	"Delta"	"BY.Task.1"	"2019-05"
"3553"	"D.BY.Task.1.LB.DEF.D.43604"	"576513"	"88"	"Delta"	"BY.Task.1"	"2019-05"
"3554"	"D.BY.Task.1.LB.DEF.D.43604"	"579341"	"176"	"Delta"	"BY.Task.1"	"2019-05"
"3555"	"D.BY.Task.1.LB.DEF.D.43604"	"559820"	"9"	"Delta"	"BY.Task.1"	"2019-05"
"3556"	"D.BY.Task.1.LB.DEF.D.43604"	"558031"	"176"	"Delta"	"BY.Task.1"	"2019-05"
"3557"	"D.BY.Task.1.LB.DEF.D.43604"	"506573"	"176"	"Delta"	"BY.Task.1"	"2019-05"
"3558"	"D.BY.Task.1.LB.DEF.D.43604"	"602338"	"44"	"Delta"	"BY.Task.1"	"2019-05"
"3559"	"D.BY.Task.1.LB.DEF.D.43604"	"21659"	"176"	"Delta"	"BY.Task.1"	"2019-05"
"3560"	"D.BY.Task.1.LB.DEF.D.43604"	"590363"	"176"	"Delta"	"BY.Task.1"	"2019-05"
"3561"	"D.BY.Task.1.LB.DEF.D.43604"	"587290"	"176"	"Delta"	"BY.Task.1"	"2019-05"
"3562"	"D.BY.Task.1.LB.DEF.D.43604"	"528649"	"44"	"Delta"	"BY.Task.1"	"2019-05"
"3563"	"D.BY.Task.1.LB.DEF.D.43604"	"539420"	"176"	"Delta"	"BY.Task.1"	"2019-05"
"3564"	"D.BY.Task.1.LB.DEF.D.43604"	"595674"	"44"	"Delta"	"BY.Task.1"	"2019-05"
"3565"	"D.BY.Task.1.LB.DEF.D.43604"	"589661"	"176"	"Delta"	"BY.Task.1"	"2019-05"
"3566"	"D.BY.Task.1.LB.DEF.D.43604"	"524880"	"176"	"Delta"	"BY.Task.1"	"2019-05"
"3567"	"D.BY.Task.1.LB.DEF.D.43604"	"602040"	"176"	"Delta"	"BY.Task.1"	"2019-05"
"3568"	"D.BY.Task.1.LB.DEF.D.43604"	"505684"	"18"	"Delta"	"BY.Task.1"	"2019-05"
"3569"	"D.BY.Task.1.LB.DEF.D.43604"	"599866"	"44"	"Delta"	"BY.Task.1"	"2019-05"
"3570"	"D.BY.Task.1.LB.DEF.D.43604"	"511852"	"44"	"Delta"	"BY.Task.1"	"2019-05"
"3571"	"D.BY.Task.1.LB.DEF.D.43604"	"502317"	"44"	"Delta"	"BY.Task.1"	"2019-05"
"3572"	"D.BY.Task.1.LB.DEF.D.43604"	"538920"	"16"	"Delta"	"BY.Task.1"	"2019-05"
"3573"	"D.BY.Task.1.LB.DEF.D.43604"	"586415"	"176"	"Delta"	"BY.Task.1"	"2019-05"
"3574"	"D.BY.Task.1.LB.DEF.D.43604"	"510796"	"136"	"Delta"	"BY.Task.1"	"2019-05"
"3575"	"D.BY.Task.1.LB.DEF.D.43604"	"602234"	"176"	"Delta"	"BY.Task.1"	"2019-05"
"3576"	"D.BY.Task.1.LB.DEF.D.43604"	"591548"	"176"	"Delta"	"BY.Task.1"	"2019-05"
"3577"	"D.BY.Task.1.LB.DEF.D.43604"	"703"	"88"	"Delta"	"BY.Task.1"	"2019-05"
"3578"	"D.BY.Task.1.LB.DEF.D.43604"	"585672"	"8"	"Delta"	"BY.Task.1"	"2019-05"
"3579"	"D.BY.Task.1.LB.DEF.D.43604"	"551594"	"44"	"Delta"	"BY.Task.1"	"2019-05"
"3580"	"D.BY.Task.1.LB.DEF.D.43604"	"D-T1-TBD12"	"44"	"Delta"	"BY.Task.1"	"2019-05"
"3581"	"D.BY.Task.1.LB.DEF.D.43604"	"D-T1-TBD18"	"88"	"Delta"	"BY.Task.1"	"2019-05"
"3582"	"D.BY.Task.1.LB.DEF.D.43604"	"D-T1-TBD4-2"	"88"	"Delta"	"BY.Task.1"	"2019-05"
"3583"	"D.BY.Task.1.LB.DEF.D.43604"	"D-T1-TBD1-2"	"44"	"Delta"	"BY.Task.1"	"2019-05"
"3584"	"D.BY.Task.1.LB.DEF.D.43604"	"D-T1-TBD1-4"	"44"	"Delta"	"BY.Task.1"	"2019-05"
"3585"	"D.BY.Task.1.LB.DEF.D.43604"	"D-T1-TBD20"	"44"	"Delta"	"BY.Task.1"	"2019-05"
"3586"	"D.BY.Task.1.LB.DEF.D.43604"	"599683"	"88"	"Delta"	"BY.Task.1"	"2019-05"
"3587"	"D.BY.Task.1.LB.DEF.D.43604"	"585283"	"44"	"Delta"	"BY.Task.1"	"2019-05"
"3588"	"D.BY.Task.1.LB.DEF.D.43604"	"585921"	"44"	"Delta"	"BY.Task.1"	"2019-05"
"3589"	"D.BY.Task.1.LB.DEF.D.43604"	"600219"	"44"	"Delta"	"BY.Task.1"	"2019-05"
"3590"	"D.BY.Task.1.LB.DEF.D.43604"	"592541"	"9"	"Delta"	"BY.Task.1"	"2019-05"
"3591"	"D.BY.Task.1.LB.DEF.D.43604"	"601842"	"176"	"Delta"	"BY.Task.1"	"2019-05"
"3592"	"D.BY.Task.1.LB.DEF.D.43604"	"593286"	"176"	"Delta"	"BY.Task.1"	"2019-05"
"3593"	"D.BY.Task.1.LB.DEF.D.43604"	"582994"	"35"	"Delta"	"BY.Task.1"	"2019-05"
"3594"	"D.BY.Task.1.LB.DEF.D.43604"	"524136"	"176"	"Delta"	"BY.Task.1"	"2019-05"
"3595"	"D.BY.Task.1.LB.DEF.D.43604"	"601841"	"88"	"Delta"	"BY.Task.1"	"2019-05"
"3596"	"D.BY.Task.1.LB.DEF.D.43604"	"535831"	"132"	"Delta"	"BY.Task.1"	"2019-05"
"3597"	"D.BY.Task.1.LB.DEF.D.43604"	"602831"	"44"	"Delta"	"BY.Task.1"	"2019-05"
"3598"	"D.BY.Task.1.LB.DEF.D.43604"	"20726"	"176"	"Delta"	"BY.Task.1"	"2019-05"
"3599"	"D.BY.Task.1.LB.DEF.D.43604"	"D-T1-TBD13-6"	"9"	"Delta"	"BY.Task.1"	"2019-05"
"3600"	"D.BY.Task.1.LB.DEF.D.43604"	"D-T1-TBD9"	"176"	"Delta"	"BY.Task.1"	"2019-05"
"3601"	"D.BY.Task.1.LB.DEF.D.43604"	"540146"	"88"	"Delta"	"BY.Task.1"	"2019-05"
"3602"	"D.BY.Task.1.LB.DEF.D.43604"	"527928"	"88"	"Delta"	"BY.Task.1"	"2019-05"
"3603"	"D.BY.Task.1.LB.DEF.D.43604"	"522544"	"44"	"Delta"	"BY.Task.1"	"2019-05"
"3604"	"D.BY.Task.1.LB.DEF.D.43604"	"552721"	"88"	"Delta"	"BY.Task.1"	"2019-05"
"3605"	"D.BY.Task.1.LB.DEF.D.43604"	"600363"	"44"	"Delta"	"BY.Task.1"	"2019-05"
"3606"	"D.BY.Task.1.LB.DEF.D.43604"	"601745"	"44"	"Delta"	"BY.Task.1"	"2019-05"
"3607"	"D.BY.Task.1.LB.DEF.D.43604"	"575139"	"88"	"Delta"	"BY.Task.1"	"2019-05"
"3608"	"D.BY.Task.1.LB.DEF.D.43604"	"579920"	"44"	"Delta"	"BY.Task.1"	"2019-05"
"3609"	"D.BY.Task.1.LB.DEF.D.43604"	"586791"	"44"	"Delta"	"BY.Task.1"	"2019-05"
"3610"	"D.BY.Task.1.LB.DEF.D.43635"	"500296"	"16"	"Delta"	"BY.Task.1"	"2019-06"
"3611"	"D.BY.Task.1.LB.DEF.D.43635"	"541513"	"70"	"Delta"	"BY.Task.1"	"2019-06"
"3612"	"D.BY.Task.1.LB.DEF.D.43635"	"602796"	"160"	"Delta"	"BY.Task.1"	"2019-06"
"3613"	"D.BY.Task.1.LB.DEF.D.43635"	"514131"	"160"	"Delta"	"BY.Task.1"	"2019-06"
"3614"	"D.BY.Task.1.LB.DEF.D.43635"	"599961"	"80"	"Delta"	"BY.Task.1"	"2019-06"
"3615"	"D.BY.Task.1.LB.DEF.D.43635"	"592288"	"80"	"Delta"	"BY.Task.1"	"2019-06"
"3616"	"D.BY.Task.1.LB.DEF.D.43635"	"550366"	"160"	"Delta"	"BY.Task.1"	"2019-06"
"3617"	"D.BY.Task.1.LB.DEF.D.43635"	"512887"	"120"	"Delta"	"BY.Task.1"	"2019-06"
"3618"	"D.BY.Task.1.LB.DEF.D.43635"	"600801"	"160"	"Delta"	"BY.Task.1"	"2019-06"
"3619"	"D.BY.Task.1.LB.DEF.D.43635"	"544818"	"40"	"Delta"	"BY.Task.1"	"2019-06"
"3620"	"D.BY.Task.1.LB.DEF.D.43635"	"587502"	"80"	"Delta"	"BY.Task.1"	"2019-06"
"3621"	"D.BY.Task.1.LB.DEF.D.43635"	"602753"	"80"	"Delta"	"BY.Task.1"	"2019-06"
"3622"	"D.BY.Task.1.LB.DEF.D.43635"	"601838"	"160"	"Delta"	"BY.Task.1"	"2019-06"
"3623"	"D.BY.Task.1.LB.DEF.D.43635"	"601926"	"40"	"Delta"	"BY.Task.1"	"2019-06"
"3624"	"D.BY.Task.1.LB.DEF.D.43635"	"D-T1-TBD7"	"8"	"Delta"	"BY.Task.1"	"2019-06"
"3625"	"D.BY.Task.1.LB.DEF.D.43635"	"588657"	"40"	"Delta"	"BY.Task.1"	"2019-06"
"3626"	"D.BY.Task.1.LB.DEF.D.43635"	"602400"	"40"	"Delta"	"BY.Task.1"	"2019-06"
"3627"	"D.BY.Task.1.LB.DEF.D.43635"	"601939"	"160"	"Delta"	"BY.Task.1"	"2019-06"
"3628"	"D.BY.Task.1.LB.DEF.D.43635"	"527970"	"32"	"Delta"	"BY.Task.1"	"2019-06"
"3629"	"D.BY.Task.1.LB.DEF.D.43635"	"600883"	"160"	"Delta"	"BY.Task.1"	"2019-06"
"3630"	"D.BY.Task.1.LB.DEF.D.43635"	"576513"	"80"	"Delta"	"BY.Task.1"	"2019-06"
"3631"	"D.BY.Task.1.LB.DEF.D.43635"	"559820"	"8"	"Delta"	"BY.Task.1"	"2019-06"
"3632"	"D.BY.Task.1.LB.DEF.D.43635"	"558031"	"160"	"Delta"	"BY.Task.1"	"2019-06"
"3633"	"D.BY.Task.1.LB.DEF.D.43635"	"506573"	"160"	"Delta"	"BY.Task.1"	"2019-06"
"3634"	"D.BY.Task.1.LB.DEF.D.43635"	"602338"	"40"	"Delta"	"BY.Task.1"	"2019-06"
"3635"	"D.BY.Task.1.LB.DEF.D.43635"	"21659"	"160"	"Delta"	"BY.Task.1"	"2019-06"
"3636"	"D.BY.Task.1.LB.DEF.D.43635"	"590363"	"160"	"Delta"	"BY.Task.1"	"2019-06"
"3637"	"D.BY.Task.1.LB.DEF.D.43635"	"587290"	"160"	"Delta"	"BY.Task.1"	"2019-06"
"3638"	"D.BY.Task.1.LB.DEF.D.43635"	"528649"	"40"	"Delta"	"BY.Task.1"	"2019-06"
"3639"	"D.BY.Task.1.LB.DEF.D.43635"	"539420"	"160"	"Delta"	"BY.Task.1"	"2019-06"
"3640"	"D.BY.Task.1.LB.DEF.D.43635"	"595674"	"40"	"Delta"	"BY.Task.1"	"2019-06"
"3641"	"D.BY.Task.1.LB.DEF.D.43635"	"589661"	"160"	"Delta"	"BY.Task.1"	"2019-06"
"3642"	"D.BY.Task.1.LB.DEF.D.43635"	"524880"	"160"	"Delta"	"BY.Task.1"	"2019-06"
"3643"	"D.BY.Task.1.LB.DEF.D.43635"	"602040"	"160"	"Delta"	"BY.Task.1"	"2019-06"
"3644"	"D.BY.Task.1.LB.DEF.D.43635"	"505684"	"16"	"Delta"	"BY.Task.1"	"2019-06"
"3645"	"D.BY.Task.1.LB.DEF.D.43635"	"599866"	"40"	"Delta"	"BY.Task.1"	"2019-06"
"3646"	"D.BY.Task.1.LB.DEF.D.43635"	"511852"	"40"	"Delta"	"BY.Task.1"	"2019-06"
"3647"	"D.BY.Task.1.LB.DEF.D.43635"	"502317"	"40"	"Delta"	"BY.Task.1"	"2019-06"
"3648"	"D.BY.Task.1.LB.DEF.D.43635"	"538920"	"16"	"Delta"	"BY.Task.1"	"2019-06"
"3649"	"D.BY.Task.1.LB.DEF.D.43635"	"586415"	"160"	"Delta"	"BY.Task.1"	"2019-06"
"3650"	"D.BY.Task.1.LB.DEF.D.43635"	"510796"	"120"	"Delta"	"BY.Task.1"	"2019-06"
"3651"	"D.BY.Task.1.LB.DEF.D.43635"	"602234"	"160"	"Delta"	"BY.Task.1"	"2019-06"
"3652"	"D.BY.Task.1.LB.DEF.D.43635"	"591548"	"160"	"Delta"	"BY.Task.1"	"2019-06"
"3653"	"D.BY.Task.1.LB.DEF.D.43635"	"703"	"80"	"Delta"	"BY.Task.1"	"2019-06"
"3654"	"D.BY.Task.1.LB.DEF.D.43635"	"585672"	"8"	"Delta"	"BY.Task.1"	"2019-06"
"3655"	"D.BY.Task.1.LB.DEF.D.43635"	"551594"	"40"	"Delta"	"BY.Task.1"	"2019-06"
"3656"	"D.BY.Task.1.LB.DEF.D.43635"	"D-T1-TBD12"	"40"	"Delta"	"BY.Task.1"	"2019-06"
"3657"	"D.BY.Task.1.LB.DEF.D.43635"	"D-T1-TBD18"	"80"	"Delta"	"BY.Task.1"	"2019-06"
"3658"	"D.BY.Task.1.LB.DEF.D.43635"	"D-T1-TBD4-2"	"80"	"Delta"	"BY.Task.1"	"2019-06"
"3659"	"D.BY.Task.1.LB.DEF.D.43635"	"D-T1-TBD1-2"	"40"	"Delta"	"BY.Task.1"	"2019-06"
"3660"	"D.BY.Task.1.LB.DEF.D.43635"	"D-T1-TBD1-4"	"40"	"Delta"	"BY.Task.1"	"2019-06"
"3661"	"D.BY.Task.1.LB.DEF.D.43635"	"D-T1-TBD20"	"40"	"Delta"	"BY.Task.1"	"2019-06"
"3662"	"D.BY.Task.1.LB.DEF.D.43635"	"599683"	"80"	"Delta"	"BY.Task.1"	"2019-06"
"3663"	"D.BY.Task.1.LB.DEF.D.43635"	"585283"	"40"	"Delta"	"BY.Task.1"	"2019-06"
"3664"	"D.BY.Task.1.LB.DEF.D.43635"	"585921"	"40"	"Delta"	"BY.Task.1"	"2019-06"
"3665"	"D.BY.Task.1.LB.DEF.D.43635"	"600219"	"40"	"Delta"	"BY.Task.1"	"2019-06"
"3666"	"D.BY.Task.1.LB.DEF.D.43635"	"592541"	"8"	"Delta"	"BY.Task.1"	"2019-06"
"3667"	"D.BY.Task.1.LB.DEF.D.43635"	"601842"	"160"	"Delta"	"BY.Task.1"	"2019-06"
"3668"	"D.BY.Task.1.LB.DEF.D.43635"	"593286"	"160"	"Delta"	"BY.Task.1"	"2019-06"
"3669"	"D.BY.Task.1.LB.DEF.D.43635"	"582994"	"32"	"Delta"	"BY.Task.1"	"2019-06"
"3670"	"D.BY.Task.1.LB.DEF.D.43635"	"524136"	"160"	"Delta"	"BY.Task.1"	"2019-06"
"3671"	"D.BY.Task.1.LB.DEF.D.43635"	"601841"	"80"	"Delta"	"BY.Task.1"	"2019-06"
"3672"	"D.BY.Task.1.LB.DEF.D.43635"	"535831"	"120"	"Delta"	"BY.Task.1"	"2019-06"
"3673"	"D.BY.Task.1.LB.DEF.D.43635"	"602831"	"40"	"Delta"	"BY.Task.1"	"2019-06"
"3674"	"D.BY.Task.1.LB.DEF.D.43635"	"20726"	"160"	"Delta"	"BY.Task.1"	"2019-06"
"3675"	"D.BY.Task.1.LB.DEF.D.43635"	"D-T1-TBD13-6"	"8"	"Delta"	"BY.Task.1"	"2019-06"
"3676"	"D.BY.Task.1.LB.DEF.D.43635"	"D-T1-TBD9"	"160"	"Delta"	"BY.Task.1"	"2019-06"
"3677"	"D.BY.Task.1.LB.DEF.D.43635"	"540146"	"80"	"Delta"	"BY.Task.1"	"2019-06"
"3678"	"D.BY.Task.1.LB.DEF.D.43635"	"527928"	"80"	"Delta"	"BY.Task.1"	"2019-06"
"3679"	"D.BY.Task.1.LB.DEF.D.43635"	"522544"	"40"	"Delta"	"BY.Task.1"	"2019-06"
